subj_idx,choice,reward,n_trials
213,1,-1,320
213,1,-1,320
213,2,1,320
213,2,1,320
213,2,1,320
213,2,-1,320
213,2,1,320
213,2,1,320
213,2,1,320
213,1,1,320
213,2,1,320
213,2,1,320
213,2,1,320
213,1,-1,320
213,2,1,320
213,2,1,320
213,2,1,320
213,2,1,320
213,2,1,320
213,2,-1,320
213,1,-1,320
213,2,1,320
213,2,1,320
213,2,1,320
213,2,-1,320
213,2,-1,320
213,1,1,320
213,2,-1,320
213,1,-1,320
213,1,1,320
213,1,1,320
213,1,-1,320
213,1,1,320
213,1,1,320
213,2,1,320
213,1,-1,320
213,2,-1,320
213,1,1,320
213,1,-1,320
213,1,1,320
213,2,-1,320
213,1,1,320
213,1,1,320
213,1,1,320
213,1,1,320
213,1,-1,320
213,1,1,320
213,1,1,320
213,1,1,320
213,1,1,320
213,2,1,320
213,1,1,320
213,1,1,320
213,1,1,320
213,1,-1,320
213,1,1,320
213,1,1,320
213,1,1,320
213,2,-1,320
213,1,-1,320
213,1,-1,320
213,2,1,320
213,2,-1,320
213,2,1,320
213,1,-1,320
213,2,1,320
213,2,1,320
213,2,-1,320
213,2,1,320
213,2,1,320
213,1,-1,320
213,2,1,320
213,2,1,320
213,2,1,320
213,2,1,320
213,2,-1,320
213,2,1,320
213,2,-1,320
213,2,-1,320
213,1,-1,320
213,2,-1,320
213,2,-1,320
213,1,-1,320
213,2,1,320
213,2,1,320
213,2,-1,320
213,2,-1,320
213,2,1,320
213,2,1,320
213,1,1,320
213,1,1,320
213,2,1,320
213,2,1,320
213,1,-1,320
213,1,-1,320
213,2,1,320
213,1,-1,320
213,2,-1,320
213,2,1,320
214,2,1,320
214,2,-1,320
214,2,-1,320
214,2,-1,320
214,1,-1,320
214,2,-1,320
214,2,1,320
214,2,-1,320
214,2,-1,320
214,2,1,320
214,1,1,320
214,2,1,320
214,2,1,320
214,2,-1,320
214,2,1,320
214,1,1,320
214,2,1,320
214,1,-1,320
214,2,-1,320
214,1,1,320
214,2,1,320
214,1,1,320
214,2,-1,320
214,2,-1,320
214,2,-1,320
214,2,-1,320
214,1,-1,320
214,2,-1,320
214,1,1,320
214,2,-1,320
214,1,1,320
214,2,-1,320
214,1,1,320
214,1,1,320
214,2,1,320
214,2,-1,320
214,2,-1,320
214,2,-1,320
214,2,-1,320
214,2,-1,320
214,2,1,320
214,2,1,320
214,1,-1,320
214,1,1,320
214,1,-1,320
214,1,-1,320
214,2,1,320
214,2,-1,320
214,2,-1,320
214,2,-1,320
214,2,-1,320
214,1,1,320
214,1,-1,320
214,2,-1,320
214,1,-1,320
214,1,-1,320
214,1,-1,320
214,1,-1,320
214,1,1,320
214,2,1,320
214,2,1,320
214,2,1,320
214,2,1,320
214,1,-1,320
214,2,-1,320
214,2,-1,320
214,1,-1,320
214,1,1,320
214,2,1,320
214,2,1,320
214,1,-1,320
214,2,1,320
214,1,-1,320
214,2,-1,320
214,1,-1,320
214,1,-1,320
214,2,1,320
214,2,1,320
214,2,1,320
214,2,1,320
214,1,1,320
214,1,-1,320
214,2,1,320
214,1,1,320
214,1,-1,320
214,2,-1,320
214,2,1,320
214,2,1,320
214,2,-1,320
214,2,-1,320
214,1,-1,320
214,1,1,320
214,2,-1,320
214,2,-1,320
214,2,-1,320
214,2,-1,320
214,1,1,320
214,2,-1,320
214,1,1,320
214,1,1,320
214,1,-1,320
214,2,1,320
214,1,1,320
214,1,-1,320
214,2,-1,320
214,2,-1,320
214,1,1,320
214,2,-1,320
214,1,1,320
214,1,1,320
214,2,-1,320
214,1,1,320
214,2,-1,320
214,2,-1,320
214,2,-1,320
214,2,1,320
214,2,1,320
214,2,1,320
214,2,-1,320
214,1,1,320
214,2,-1,320
214,1,1,320
214,2,-1,320
214,2,1,320
214,2,1,320
214,2,1,320
214,2,1,320
214,1,-1,320
214,2,-1,320
214,2,1,320
214,1,-1,320
214,2,1,320
214,2,1,320
214,2,-1,320
214,2,-1,320
214,2,-1,320
214,2,-1,320
214,2,-1,320
214,1,-1,320
214,1,-1,320
214,1,-1,320
214,1,-1,320
214,1,-1,320
214,2,1,320
214,2,1,320
214,2,-1,320
214,2,1,320
214,2,1,320
214,1,-1,320
214,2,1,320
214,2,1,320
214,1,-1,320
214,1,-1,320
214,1,1,320
214,2,1,320
214,1,-1,320
214,1,-1,320
214,1,1,320
214,1,-1,320
214,1,-1,320
215,1,1,160
215,2,-1,160
215,2,-1,160
215,1,-1,160
215,1,-1,160
215,1,1,160
215,2,-1,160
215,2,1,160
215,2,-1,160
215,2,-1,160
215,2,1,160
215,2,-1,160
215,2,-1,160
215,1,1,160
215,2,1,160
215,1,-1,160
215,2,1,160
215,2,-1,160
215,2,-1,160
215,2,-1,160
215,1,1,160
215,2,-1,160
215,1,1,160
215,1,1,160
215,1,1,160
215,1,-1,160
215,2,1,160
215,2,1,160
215,2,1,160
215,2,-1,160
215,1,1,160
215,1,1,160
215,1,1,160
215,1,1,160
215,1,1,160
215,1,1,160
215,1,1,160
215,1,-1,160
215,2,-1,160
215,1,1,160
215,1,-1,160
215,2,1,160
215,2,-1,160
215,1,1,160
215,1,-1,160
215,1,-1,160
215,2,1,160
215,2,1,160
215,2,-1,160
215,2,1,160
215,1,-1,160
215,2,1,160
215,2,1,160
215,2,1,160
215,2,-1,160
215,1,-1,160
215,2,-1,160
215,1,1,160
215,1,-1,160
215,1,1,160
215,1,-1,160
215,1,-1,160
215,1,1,160
215,2,1,160
215,2,-1,160
215,1,-1,160
215,2,1,160
215,1,-1,160
215,2,-1,160
215,1,-1,160
215,1,1,160
215,1,-1,160
215,1,-1,160
215,1,-1,160
215,1,-1,160
215,1,-1,160
215,2,1,160
215,2,-1,160
215,2,1,160
215,2,1,160
215,1,-1,160
215,2,-1,160
215,2,-1,160
215,1,1,160
215,2,1,160
215,2,-1,160
215,1,-1,160
215,2,-1,160
215,1,1,160
215,1,-1,160
215,2,-1,160
215,1,-1,160
215,2,-1,160
215,2,1,160
215,1,1,160
215,2,1,160
215,1,-1,160
215,2,-1,160
215,2,-1,160
215,1,1,160
215,2,-1,160
215,2,1,160
215,2,-1,160
215,2,-1,160
215,1,1,160
215,1,-1,160
215,1,1,160
215,2,1,160
215,1,1,160
215,2,-1,160
215,2,1,160
215,2,-1,160
215,2,-1,160
215,1,1,160
215,1,1,160
215,2,-1,160
215,2,-1,160
215,1,1,160
215,1,1,160
215,1,1,160
215,1,-1,160
215,2,1,160
215,2,1,160
215,2,-1,160
215,1,-1,160
215,2,1,160
215,1,1,160
215,1,1,160
215,1,-1,160
215,2,-1,160
215,1,-1,160
215,2,1,160
215,2,1,160
215,2,1,160
215,2,1,160
215,2,1,160
215,2,-1,160
215,2,1,160
215,2,1,160
215,2,-1,160
215,2,1,160
215,2,1,160
215,1,-1,160
215,2,1,160
215,2,1,160
215,1,1,160
215,2,1,160
215,2,1,160
215,2,1,160
215,2,-1,160
215,1,-1,160
215,2,-1,160
215,2,-1,160
215,1,-1,160
215,2,1,160
215,1,-1,160
215,1,-1,160
215,1,1,160
215,1,1,160
215,2,1,160
216,1,1,320
216,1,1,320
216,1,1,320
216,1,1,320
216,1,-1,320
216,1,1,320
216,1,1,320
216,1,1,320
216,1,1,320
216,1,1,320
216,1,1,320
216,1,1,320
216,1,1,320
216,1,-1,320
216,1,-1,320
216,1,1,320
216,1,1,320
216,1,1,320
216,1,1,320
216,1,-1,320
216,1,-1,320
216,1,1,320
216,1,1,320
216,1,-1,320
216,2,1,320
216,1,-1,320
216,1,1,320
216,1,-1,320
216,2,-1,320
216,1,1,320
216,1,-1,320
216,1,1,320
216,2,-1,320
216,1,1,320
216,1,1,320
216,2,1,320
216,2,-1,320
216,1,1,320
216,1,1,320
216,1,-1,320
216,2,-1,320
216,2,-1,320
216,1,1,320
216,1,-1,320
216,1,-1,320
216,2,1,320
216,1,1,320
216,1,-1,320
216,1,-1,320
216,1,-1,320
216,1,-1,320
216,1,-1,320
216,1,1,320
216,2,1,320
216,1,-1,320
216,2,1,320
216,2,1,320
216,1,-1,320
216,1,-1,320
216,2,1,320
216,1,1,320
216,1,-1,320
216,1,-1,320
216,1,-1,320
216,2,1,320
216,2,-1,320
216,2,-1,320
216,1,-1,320
216,1,1,320
216,1,-1,320
216,2,-1,320
216,1,-1,320
216,2,-1,320
216,1,-1,320
216,2,1,320
216,2,1,320
216,2,1,320
216,2,1,320
216,2,1,320
216,2,-1,320
216,2,1,320
216,2,-1,320
216,2,1,320
216,1,-1,320
216,2,1,320
216,2,-1,320
216,1,-1,320
216,1,1,320
216,1,1,320
216,1,1,320
216,2,1,320
216,2,-1,320
216,1,1,320
216,2,1,320
216,2,1,320
216,2,-1,320
216,1,1,320
216,1,-1,320
216,1,1,320
216,2,-1,320
216,1,1,320
216,1,1,320
216,2,-1,320
216,2,-1,320
216,1,1,320
216,1,1,320
216,1,1,320
216,2,-1,320
216,2,-1,320
216,1,-1,320
216,2,-1,320
216,1,1,320
216,2,-1,320
216,2,-1,320
216,2,-1,320
216,1,-1,320
216,1,1,320
216,1,1,320
216,2,-1,320
216,2,1,320
216,2,1,320
216,2,1,320
216,1,-1,320
216,1,1,320
216,2,-1,320
216,2,1,320
216,1,1,320
216,2,-1,320
216,2,1,320
216,2,-1,320
216,2,1,320
216,1,1,320
216,2,1,320
216,1,-1,320
216,2,1,320
216,1,-1,320
216,1,1,320
216,2,-1,320
216,1,-1,320
216,2,-1,320
216,2,-1,320
216,1,-1,320
216,2,1,320
216,1,-1,320
216,2,-1,320
216,1,1,320
216,2,1,320
216,2,1,320
216,1,-1,320
216,2,1,320
216,2,1,320
216,2,1,320
216,1,1,320
216,1,-1,320
216,1,-1,320
216,1,-1,320
216,1,-1,320
216,2,1,320
216,2,1,320
216,1,-1,320
217,2,-1,320
217,1,-1,320
217,2,1,320
217,2,-1,320
217,1,1,320
217,1,1,320
217,1,1,320
217,2,-1,320
217,1,1,320
217,1,1,320
217,1,-1,320
217,1,1,320
217,2,1,320
217,2,-1,320
217,1,-1,320
217,1,-1,320
217,2,-1,320
217,2,-1,320
217,1,-1,320
217,2,1,320
217,2,1,320
217,2,-1,320
217,1,1,320
217,1,-1,320
217,2,-1,320
217,1,1,320
217,1,1,320
217,1,-1,320
217,2,1,320
217,2,-1,320
217,1,1,320
217,1,1,320
217,1,1,320
217,2,-1,320
217,2,-1,320
217,1,1,320
217,1,1,320
217,1,1,320
217,1,1,320
217,1,1,320
217,1,-1,320
217,2,-1,320
217,2,1,320
217,2,1,320
217,1,-1,320
217,1,-1,320
217,1,1,320
217,1,-1,320
217,2,1,320
217,2,1,320
217,2,-1,320
217,1,1,320
217,1,-1,320
217,2,-1,320
217,1,-1,320
217,1,-1,320
217,2,1,320
217,2,-1,320
217,1,-1,320
217,2,1,320
217,2,1,320
217,2,1,320
217,2,1,320
217,2,1,320
217,2,1,320
217,1,1,320
217,1,-1,320
217,2,-1,320
217,1,1,320
217,1,-1,320
217,2,1,320
217,2,-1,320
217,1,-1,320
217,2,1,320
217,2,-1,320
217,1,-1,320
217,1,-1,320
217,1,-1,320
217,1,1,320
217,2,1,320
217,1,1,320
217,2,-1,320
217,2,1,320
217,2,1,320
217,2,-1,320
217,1,1,320
217,1,1,320
217,1,1,320
217,1,-1,320
217,2,-1,320
217,1,-1,320
217,2,1,320
217,2,-1,320
217,1,-1,320
217,1,1,320
217,1,-1,320
217,1,-1,320
217,1,-1,320
217,1,-1,320
217,1,1,320
217,1,1,320
217,1,1,320
217,2,-1,320
217,2,1,320
217,2,-1,320
217,2,-1,320
217,2,1,320
217,2,-1,320
217,2,-1,320
217,2,-1,320
217,2,-1,320
217,1,1,320
217,1,1,320
217,2,-1,320
217,1,1,320
217,2,-1,320
217,1,1,320
217,1,1,320
217,1,1,320
217,1,1,320
217,1,-1,320
217,2,-1,320
217,1,1,320
217,1,-1,320
217,2,1,320
217,2,1,320
217,2,1,320
217,2,-1,320
217,1,-1,320
217,2,-1,320
217,1,-1,320
217,2,1,320
217,2,1,320
217,1,-1,320
217,2,-1,320
217,2,1,320
217,2,1,320
217,2,-1,320
217,2,1,320
217,2,-1,320
217,1,-1,320
217,1,-1,320
217,2,-1,320
217,1,-1,320
217,2,1,320
217,2,1,320
217,2,1,320
217,2,-1,320
217,1,1,320
217,1,-1,320
217,1,-1,320
217,2,1,320
217,2,1,320
217,2,-1,320
217,1,-1,320
217,2,1,320
217,2,-1,320
217,2,1,320
217,2,1,320
217,2,1,320
218,2,1,320
218,2,-1,320
218,1,-1,320
218,2,-1,320
218,1,1,320
218,1,-1,320
218,2,-1,320
218,2,1,320
218,1,1,320
218,2,-1,320
218,1,-1,320
218,1,-1,320
218,2,1,320
218,2,-1,320
218,1,-1,320
218,2,-1,320
218,1,1,320
218,1,-1,320
218,1,1,320
218,2,-1,320
218,2,-1,320
218,1,1,320
218,2,-1,320
218,1,1,320
218,2,1,320
218,1,1,320
218,1,-1,320
218,1,1,320
218,2,-1,320
218,1,1,320
218,2,-1,320
218,2,-1,320
218,1,-1,320
218,2,-1,320
218,2,-1,320
218,2,-1,320
218,2,-1,320
218,2,-1,320
218,2,-1,320
218,2,-1,320
218,1,-1,320
218,2,-1,320
218,1,1,320
218,1,1,320
218,1,1,320
218,1,-1,320
218,2,1,320
218,1,-1,320
218,1,-1,320
218,1,-1,320
218,2,-1,320
218,2,1,320
218,1,-1,320
218,1,-1,320
218,1,-1,320
218,2,1,320
218,2,-1,320
218,2,1,320
218,1,1,320
218,1,-1,320
218,1,-1,320
218,2,1,320
218,2,1,320
218,2,-1,320
218,2,1,320
218,2,1,320
218,2,1,320
218,2,-1,320
218,2,1,320
218,2,1,320
218,1,1,320
218,2,1,320
218,1,-1,320
218,1,-1,320
218,1,-1,320
218,1,-1,320
218,2,1,320
218,1,1,320
218,1,1,320
218,1,-1,320
218,2,-1,320
218,1,1,320
218,2,1,320
218,2,1,320
218,1,-1,320
218,2,1,320
218,2,-1,320
218,1,1,320
218,2,-1,320
218,1,1,320
218,2,-1,320
218,1,1,320
218,1,1,320
218,2,-1,320
218,2,-1,320
218,1,-1,320
218,2,1,320
218,2,-1,320
218,1,1,320
218,1,-1,320
218,2,-1,320
218,2,-1,320
218,2,1,320
218,1,1,320
218,2,-1,320
218,1,-1,320
218,2,1,320
218,1,-1,320
218,1,1,320
218,2,-1,320
218,1,1,320
218,2,1,320
218,2,-1,320
218,2,-1,320
218,1,1,320
218,1,1,320
218,2,-1,320
218,2,-1,320
218,1,1,320
218,2,-1,320
218,1,1,320
218,1,1,320
218,1,-1,320
218,1,-1,320
218,2,-1,320
218,2,1,320
218,1,1,320
218,2,1,320
218,2,1,320
218,1,-1,320
218,1,1,320
218,1,-1,320
218,2,1,320
218,1,1,320
218,2,1,320
218,2,1,320
218,1,-1,320
218,2,1,320
218,2,1,320
218,2,1,320
218,1,1,320
218,2,1,320
218,2,1,320
218,1,1,320
218,2,1,320
218,2,1,320
218,1,-1,320
218,1,1,320
218,1,-1,320
218,2,-1,320
218,1,-1,320
218,2,1,320
218,2,1,320
218,1,1,320
218,2,1,320
218,2,-1,320
218,2,1,320
218,1,-1,320
218,1,-1,320
218,2,1,320
219,1,1,320
219,1,1,320
219,1,-1,320
219,2,1,320
219,2,-1,320
219,1,-1,320
219,1,-1,320
219,2,-1,320
219,2,-1,320
219,2,-1,320
219,2,-1,320
219,1,1,320
219,2,1,320
219,1,-1,320
219,1,-1,320
219,2,-1,320
219,2,-1,320
219,1,-1,320
219,1,1,320
219,2,-1,320
219,2,1,320
219,1,1,320
219,2,-1,320
219,1,-1,320
219,2,-1,320
219,1,1,320
219,2,-1,320
219,2,-1,320
219,1,-1,320
219,2,-1,320
219,1,-1,320
219,2,-1,320
219,2,-1,320
219,2,-1,320
219,2,-1,320
219,1,1,320
219,1,1,320
219,1,1,320
219,1,1,320
219,1,1,320
219,1,1,320
219,1,-1,320
219,2,1,320
219,2,1,320
219,2,-1,320
219,2,-1,320
219,1,-1,320
219,2,1,320
219,2,-1,320
219,2,1,320
219,1,-1,320
219,1,1,320
219,1,-1,320
219,2,1,320
219,2,1,320
219,2,-1,320
219,1,-1,320
219,2,1,320
219,2,-1,320
219,2,1,320
219,1,-1,320
219,1,-1,320
219,1,-1,320
219,2,-1,320
219,2,-1,320
219,1,-1,320
219,2,1,320
219,2,1,320
219,2,1,320
219,2,1,320
219,2,1,320
219,2,1,320
219,2,1,320
219,2,-1,320
219,1,-1,320
219,2,1,320
219,1,-1,320
219,2,-1,320
219,1,-1,320
219,2,-1,320
219,1,1,320
219,1,-1,320
219,1,-1,320
219,1,1,320
219,1,1,320
219,1,-1,320
219,2,1,320
219,1,-1,320
219,1,1,320
219,1,1,320
219,1,-1,320
219,2,1,320
219,1,1,320
219,2,-1,320
219,2,-1,320
219,2,-1,320
219,2,-1,320
219,2,1,320
219,2,-1,320
219,2,-1,320
219,2,-1,320
219,1,-1,320
219,1,1,320
219,1,1,320
219,2,1,320
219,1,1,320
219,2,-1,320
219,2,-1,320
219,1,1,320
219,1,1,320
219,1,1,320
219,1,1,320
219,1,-1,320
219,2,1,320
219,2,-1,320
219,2,-1,320
219,1,1,320
219,2,-1,320
219,2,-1,320
219,1,1,320
219,1,1,320
219,1,1,320
219,1,-1,320
219,1,-1,320
219,1,-1,320
219,1,1,320
219,2,1,320
219,2,-1,320
219,2,1,320
219,2,-1,320
219,2,1,320
219,2,1,320
219,1,1,320
219,1,1,320
219,2,-1,320
219,2,1,320
219,1,1,320
219,1,-1,320
219,1,-1,320
219,2,1,320
219,2,-1,320
219,2,1,320
219,1,-1,320
219,2,-1,320
219,2,1,320
219,2,-1,320
219,2,1,320
219,1,-1,320
219,1,-1,320
219,1,-1,320
219,2,1,320
219,2,1,320
219,2,1,320
219,2,1,320
219,2,1,320
219,2,1,320
219,2,1,320
219,2,1,320
219,2,1,320
219,2,1,320
220,1,-1,320
220,2,1,320
220,2,-1,320
220,2,1,320
220,2,-1,320
220,2,1,320
220,1,-1,320
220,1,-1,320
220,2,1,320
220,2,-1,320
220,2,1,320
220,1,-1,320
220,2,-1,320
220,2,-1,320
220,1,1,320
220,1,-1,320
220,2,1,320
220,1,1,320
220,1,1,320
220,2,-1,320
220,2,-1,320
220,1,1,320
220,2,1,320
220,2,-1,320
220,1,1,320
220,2,-1,320
220,1,1,320
220,2,-1,320
220,1,1,320
220,1,1,320
220,1,1,320
220,1,1,320
220,1,1,320
220,1,1,320
220,1,1,320
220,1,-1,320
220,2,-1,320
220,1,1,320
220,1,1,320
220,1,1,320
220,1,1,320
220,1,1,320
220,2,-1,320
220,1,1,320
220,1,1,320
220,1,-1,320
220,1,-1,320
220,2,1,320
220,2,1,320
220,2,-1,320
220,1,-1,320
220,2,-1,320
220,1,1,320
220,1,-1,320
220,2,-1,320
220,1,-1,320
220,2,1,320
220,2,1,320
220,2,1,320
220,2,1,320
220,2,-1,320
220,1,-1,320
220,2,1,320
220,2,1,320
220,2,1,320
220,2,1,320
220,2,1,320
220,2,1,320
220,2,-1,320
220,1,-1,320
220,2,1,320
220,2,1,320
220,2,1,320
220,2,-1,320
220,1,1,320
220,2,1,320
220,2,1,320
220,2,1,320
220,2,1,320
220,2,1,320
220,2,1,320
220,2,-1,320
220,1,1,320
220,1,-1,320
220,2,-1,320
220,1,1,320
220,1,1,320
220,1,-1,320
220,1,1,320
220,2,-1,320
220,1,1,320
220,1,-1,320
220,2,-1,320
220,1,1,320
220,1,-1,320
220,2,-1,320
220,1,-1,320
220,2,1,320
220,2,-1,320
220,1,1,320
220,1,1,320
220,2,1,320
220,2,-1,320
220,1,1,320
220,2,-1,320
220,1,1,320
220,1,-1,320
220,1,-1,320
220,2,-1,320
220,2,1,320
220,2,1,320
220,2,-1,320
220,1,1,320
220,1,1,320
220,1,1,320
220,1,1,320
220,1,1,320
220,1,1,320
220,1,1,320
220,1,1,320
220,1,-1,320
220,2,1,320
220,2,-1,320
220,1,1,320
220,1,1,320
220,1,1,320
220,1,1,320
220,1,-1,320
220,2,-1,320
220,1,-1,320
220,2,-1,320
220,1,1,320
220,1,-1,320
220,2,-1,320
220,1,1,320
220,1,-1,320
220,2,1,320
220,1,-1,320
220,2,-1,320
220,1,-1,320
220,2,1,320
220,2,-1,320
220,1,-1,320
220,2,1,320
220,2,1,320
220,2,1,320
220,2,1,320
220,2,1,320
220,2,1,320
220,2,1,320
220,2,1,320
220,2,1,320
220,2,1,320
220,2,1,320
220,2,1,320
220,2,1,320
220,2,1,320
220,2,1,320
220,2,1,320
220,2,1,320
221,2,-1,320
221,1,1,320
221,1,1,320
221,1,1,320
221,1,-1,320
221,2,1,320
221,2,-1,320
221,1,-1,320
221,2,1,320
221,2,1,320
221,2,1,320
221,2,-1,320
221,1,-1,320
221,2,1,320
221,2,-1,320
221,2,1,320
221,2,1,320
221,1,1,320
221,2,1,320
221,2,-1,320
221,2,-1,320
221,1,1,320
221,1,1,320
221,1,1,320
221,2,-1,320
221,1,1,320
221,1,1,320
221,1,1,320
221,1,1,320
221,1,1,320
221,1,-1,320
221,2,-1,320
221,1,1,320
221,1,1,320
221,1,1,320
221,1,1,320
221,1,1,320
221,1,1,320
221,1,1,320
221,1,1,320
221,1,-1,320
221,2,1,320
221,2,1,320
221,2,1,320
221,2,1,320
221,2,-1,320
221,1,1,320
221,1,-1,320
221,2,1,320
221,2,1,320
221,2,1,320
221,2,1,320
221,2,-1,320
221,1,-1,320
221,2,-1,320
221,1,-1,320
221,1,-1,320
221,2,1,320
221,2,-1,320
221,1,1,320
221,2,1,320
221,1,-1,320
221,2,-1,320
221,1,1,320
221,1,-1,320
221,1,1,320
221,2,1,320
221,1,-1,320
221,2,1,320
221,2,1,320
221,2,1,320
221,2,-1,320
221,1,-1,320
221,2,1,320
221,2,1,320
221,2,-1,320
221,1,1,320
221,1,-1,320
221,2,1,320
221,2,1,320
221,2,1,320
221,2,-1,320
221,1,-1,320
221,2,-1,320
221,1,1,320
221,1,-1,320
221,2,-1,320
221,1,-1,320
221,1,-1,320
221,2,-1,320
221,2,1,320
221,2,-1,320
221,1,-1,320
221,1,-1,320
221,2,1,320
221,1,-1,320
221,2,-1,320
221,1,1,320
221,1,1,320
221,1,1,320
221,1,1,320
221,1,-1,320
221,2,-1,320
221,1,1,320
221,1,1,320
221,1,1,320
221,1,1,320
221,1,1,320
221,1,1,320
221,1,1,320
221,1,1,320
221,1,1,320
221,1,1,320
221,1,1,320
221,1,1,320
221,1,-1,320
221,1,1,320
221,1,1,320
221,1,1,320
221,1,1,320
221,1,-1,320
221,1,-1,320
221,2,1,320
221,2,1,320
221,2,-1,320
221,2,1,320
221,2,1,320
221,2,-1,320
221,1,-1,320
221,1,1,320
221,1,1,320
221,1,1,320
221,1,1,320
221,1,-1,320
221,1,1,320
221,1,-1,320
221,1,-1,320
221,2,-1,320
221,2,1,320
221,2,-1,320
221,1,-1,320
221,1,-1,320
221,2,-1,320
221,1,-1,320
221,1,-1,320
221,2,1,320
221,2,-1,320
221,1,-1,320
221,1,-1,320
221,1,-1,320
221,2,1,320
221,1,-1,320
221,2,1,320
221,2,1,320
221,2,1,320
221,2,-1,320
221,1,-1,320
221,2,1,320
221,2,1,320
221,2,1,320
222,2,1,320
222,1,-1,320
222,2,-1,320
222,2,-1,320
222,2,-1,320
222,1,-1,320
222,1,1,320
222,2,1,320
222,1,1,320
222,2,1,320
222,2,-1,320
222,2,1,320
222,1,1,320
222,1,1,320
222,1,1,320
222,2,-1,320
222,2,-1,320
222,1,-1,320
222,1,1,320
222,2,1,320
222,1,1,320
222,2,1,320
222,1,1,320
222,2,-1,320
222,2,1,320
222,1,-1,320
222,1,-1,320
222,1,1,320
222,2,-1,320
222,1,1,320
222,2,-1,320
222,2,-1,320
222,2,-1,320
222,1,1,320
222,1,1,320
222,1,1,320
222,1,1,320
222,1,1,320
222,1,1,320
222,1,1,320
222,1,1,320
222,1,-1,320
222,1,-1,320
222,2,-1,320
222,1,1,320
222,2,1,320
222,2,1,320
222,2,1,320
222,2,1,320
222,2,-1,320
222,1,-1,320
222,1,1,320
222,2,1,320
222,1,-1,320
222,1,1,320
222,2,1,320
222,1,-1,320
222,1,-1,320
222,1,1,320
222,1,-1,320
222,2,1,320
222,2,1,320
222,2,1,320
222,2,1,320
222,2,1,320
222,2,-1,320
222,1,1,320
222,1,-1,320
222,1,1,320
222,2,1,320
222,1,-1,320
222,1,1,320
222,2,1,320
222,1,-1,320
222,2,1,320
222,1,1,320
222,2,1,320
222,1,-1,320
222,1,-1,320
222,1,-1,320
222,2,-1,320
222,1,1,320
222,1,1,320
222,1,-1,320
222,2,1,320
222,1,-1,320
222,2,1,320
222,1,1,320
222,1,-1,320
222,1,1,320
222,1,1,320
222,1,1,320
222,2,-1,320
222,1,-1,320
222,2,-1,320
222,1,1,320
222,2,-1,320
222,2,1,320
222,2,1,320
222,2,-1,320
222,1,-1,320
222,2,1,320
222,2,-1,320
222,1,-1,320
222,2,1,320
222,2,-1,320
222,2,-1,320
222,2,-1,320
222,1,1,320
222,1,1,320
222,1,1,320
222,2,-1,320
222,1,1,320
222,2,-1,320
222,2,-1,320
222,1,1,320
222,2,-1,320
222,1,1,320
222,1,1,320
222,1,1,320
222,1,1,320
222,2,1,320
222,2,-1,320
222,1,-1,320
222,2,-1,320
222,1,1,320
222,1,-1,320
222,2,-1,320
222,2,-1,320
222,2,-1,320
222,2,1,320
222,2,-1,320
222,1,-1,320
222,2,1,320
222,1,-1,320
222,2,-1,320
222,2,1,320
222,2,1,320
222,2,1,320
222,2,1,320
222,2,1,320
222,2,1,320
222,2,1,320
222,2,-1,320
222,1,1,320
222,1,-1,320
222,1,-1,320
222,2,1,320
222,2,1,320
222,2,1,320
222,2,-1,320
222,1,-1,320
222,1,-1,320
222,2,1,320
222,2,1,320
222,2,1,320
222,1,-1,320
222,1,-1,320
222,2,1,320
222,1,-1,320
223,2,1,320
223,2,1,320
223,2,1,320
223,2,-1,320
223,2,1,320
223,1,1,320
223,2,-1,320
223,2,-1,320
223,2,-1,320
223,1,1,320
223,2,-1,320
223,1,-1,320
223,1,1,320
223,2,1,320
223,2,1,320
223,1,1,320
223,2,1,320
223,2,1,320
223,2,1,320
223,2,-1,320
223,1,1,320
223,1,1,320
223,1,1,320
223,1,1,320
223,1,1,320
223,2,-1,320
223,1,1,320
223,1,1,320
223,1,1,320
223,1,1,320
223,1,1,320
223,1,1,320
223,1,1,320
223,1,1,320
223,1,1,320
223,1,1,320
223,2,-1,320
223,1,1,320
223,1,1,320
223,1,1,320
223,1,1,320
223,1,-1,320
223,2,1,320
223,2,1,320
223,2,-1,320
223,1,-1,320
223,2,-1,320
223,2,1,320
223,2,1,320
223,2,-1,320
223,2,-1,320
223,1,-1,320
223,2,1,320
223,2,1,320
223,2,-1,320
223,1,-1,320
223,1,-1,320
223,2,-1,320
223,2,1,320
223,2,1,320
223,2,1,320
223,2,-1,320
223,1,-1,320
223,2,1,320
223,2,-1,320
223,1,1,320
223,1,-1,320
223,2,1,320
223,2,-1,320
223,1,-1,320
223,2,1,320
223,2,1,320
223,2,1,320
223,2,1,320
223,2,1,320
223,2,1,320
223,2,-1,320
223,2,1,320
223,2,1,320
223,2,1,320
223,2,-1,320
223,2,-1,320
223,2,-1,320
223,2,1,320
223,2,-1,320
223,2,1,320
223,2,1,320
223,2,1,320
223,2,-1,320
223,2,-1,320
223,2,-1,320
223,1,1,320
223,1,-1,320
223,2,-1,320
223,2,-1,320
223,1,1,320
223,1,1,320
223,1,1,320
223,2,-1,320
223,1,1,320
223,1,-1,320
223,2,1,320
223,2,-1,320
223,1,1,320
223,2,1,320
223,1,1,320
223,1,1,320
223,2,-1,320
223,1,-1,320
223,2,-1,320
223,1,1,320
223,1,1,320
223,2,1,320
